#,Name,base_name,form,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Computed Total,Total Match,Offense Score,Defense Score,Bulk Score,Mobility Score,Best Attack,Best Defense,Offense Score Norm,Defense Score Norm,Bulk Score Norm,Mobility Score Norm,Viability Score,Role,Display Name,Type Tuple,Type Offense Raw,Type Defense Raw,Coverage Super Effective Rate,Coverage Resisted Rate,Incoming Weakness Rate,Incoming Resistance Rate,Incoming Immunity Rate,Expected Incoming Multiplier,Type Offense Norm,Type Defense Norm,Offense Capability,Defense Capability,Meta Viability Score
439,Mime Jr.,Mime Jr.,Base,Psychic,Fairy,310,20,25,45,70,90,60,4,False,310,True,47.5,67.5,51.666666666666664,60,70,90,0.22058823529411764,0.23529411764705882,0.20731707317073172,0.3142857142857143,0.24034996925599508,Balanced,Mime Jr.,"('Fairy', 'Psychic')",1.2287499999999962,0.9820020212803635,0.2375000000000001,0.05750000000000001,0.12932454695222403,0.11779242174629324,0.04118616144975288,1.01832784184514,0.47088607594936577,0.42232481846715014,0.32070737155621687,0.30311213685601357,0.30241194221054724
440,Happiny,Happiny,Base,Normal,None,220,100,5,5,15,65,30,4,False,220,True,10.0,35.0,56.666666666666664,30,15,65,0.0,0.08235294117647059,0.24390243902439024,0.14285714285714285,0.09794015167042426,Balanced,Happiny,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.0,0.26526929207039,0.11570038180025206
441,Chatot,Chatot,Base,Normal,Flying,411,76,65,45,92,42,91,4,False,411,True,78.5,43.5,54.333333333333336,91,92,45,0.40294117647058825,0.1223529411764706,0.22682926829268296,0.49142857142857144,0.3152692150030744,Balanced,Chatot,"('Flying', 'Normal')",1.2068749999999977,1.0434035227617604,0.2325000000000001,0.10250000000000004,0.12026359143327842,0.1375617792421746,0.0930807248764415,0.9584019769357496,0.44135021097046473,0.5041798089947124,0.41830479027053885,0.3012027700828204,0.3786874150978086
442,Spiritomb,Spiritomb,Base,Ghost,Dark,485,50,92,108,92,108,35,4,False,485,True,92.0,108.0,88.66666666666667,35,92,108,0.4823529411764706,0.4258823529411765,0.47804878048780497,0.17142857142857143,0.4051895880303341,Balanced,Spiritomb,"('Dark', 'Ghost')",1.1312499999999972,1.2413087919151853,0.16125000000000006,0.06500000000000003,0.032948929159802305,0.051070840197693576,0.20181219110378915,0.8056013179571664,0.33924050632911357,0.768009414803559,0.4251079672375278,0.5757747845727866,0.4292683461856829
443,Gible,Gible,Base,Dragon,Ground,300,58,70,45,40,45,42,4,False,300,True,55.0,45.0,49.333333333333336,42,70,45,0.2647058823529412,0.12941176470588237,0.19024390243902442,0.21142857142857144,0.20533449477351917,Balanced,Gible,"('Dragon', 'Ground')",1.3306249999999953,0.9514106574020275,0.30499999999999977,0.00625,0.10543657331136738,0.15156507413509063,0.04118616144975288,1.0510708401976938,0.6084388185653986,0.38154314798560546,0.4021990568379241,0.2454723524510571,0.29703578840080036
444,Gabite,Gabite,Base,Dragon,Ground,410,68,90,65,50,55,82,4,False,410,True,70.0,60.0,62.666666666666664,82,90,65,0.35294117647058826,0.2,0.28780487804878047,0.44,0.319090387374462,Balanced,Gabite,"('Dragon', 'Ground')",1.3306249999999953,0.9514106574020275,0.30499999999999977,0.00625,0.10543657331136738,0.15156507413509063,0.04118616144975288,1.0510708401976938,0.6084388185653986,0.38154314798560546,0.4551402333085124,0.2945684787064373,0.3842901950415055
445,Garchomp,Garchomp,Base,Dragon,Ground,600,108,130,95,80,85,102,4,False,600,True,105.0,90.0,96.0,102,130,95,0.5588235294117647,0.3411764705882353,0.5317073170731708,0.5542857142857143,0.4980809592129535,DPS,Garchomp,"('Dragon', 'Ground')",1.3306249999999953,0.9514106574020275,0.30499999999999977,0.00625,0.10543657331136738,0.15156507413509063,0.04118616144975288,1.0510708401976938,0.6084388185653986,0.38154314798560546,0.5786696450732183,0.4049558531684172,0.5108096150046126
445,GarchompMega Garchomp,Garchomp,Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92,4,False,700,True,145.0,105.0,106.0,92,170,115,0.7941176470588235,0.4117647058823529,0.6048780487804879,0.49714285714285716,0.6012865341258454,Tank,Garchomp (Mega Garchomp),"('Dragon', 'Ground')",1.3306249999999953,0.9514106574020275,0.30499999999999977,0.00625,0.10543657331136738,0.15156507413509063,0.04118616144975288,1.0510708401976938,0.6084388185653986,0.38154314798560546,0.7198461156614535,0.4479544184481877,0.5870891804893431
446,Munchlax,Munchlax,Base,Normal,None,390,135,85,40,40,85,5,4,False,390,True,62.5,62.5,86.66666666666667,5,85,85,0.3088235294117647,0.21176470588235294,0.46341463414634154,0.0,0.25371233859397424,Balanced,Munchlax,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.18529411764705883,0.36544145849793663,0.22180693539730065
447,Riolu,Riolu,Base,Fighting,None,285,40,70,40,35,40,60,4,False,285,True,52.5,40.0,40.0,60,70,40,0.25,0.10588235294117647,0.12195121951219513,0.3142857142857143,0.201217974994876,Balanced,Riolu,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.24957805907173067,0.19076134949219276,0.23438518186843862
448,Lucario,Lucario,Base,Fighting,Steel,525,70,110,70,115,70,90,4,False,525,True,112.5,70.0,70.0,90,115,70,0.6029411764705882,0.24705882352941178,0.3414634146341464,0.4857142857142857,0.4382296577167452,Heavy hitter,Lucario,"('Fighting', 'Steel')",1.3243749999999967,1.1606118533374925,0.30999999999999983,0.05625000000000001,0.15156507413509063,0.4242174629324547,0.051070840197693576,0.8616144975288303,0.5999999999999996,0.6604314731650862,0.6017647058823528,0.4360090311598652,0.5101001832155553
448,LucarioMega Lucario,Lucario,Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112,4,False,625,True,142.5,79.0,76.0,112,145,88,0.7794117647058824,0.28941176470588237,0.38536585365853665,0.6114285714285714,0.544505943840951,DPS,Lucario (Mega Lucario),"('Fighting', 'Steel')",1.3243749999999967,1.1606118533374925,0.30999999999999983,0.05625000000000001,0.15156507413509063,0.4242174629324547,0.051070840197693576,0.8616144975288303,0.5999999999999996,0.6604314731650862,0.7076470588235293,0.4618081703277275,0.5949914519181584
449,Hippopotas,Hippopotas,Base,Ground,None,330,68,72,78,38,42,32,4,False,330,True,55.0,60.0,62.666666666666664,32,72,78,0.2647058823529412,0.2,0.28780487804878047,0.15428571428571428,0.23106517729042836,Balanced,Hippopotas,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.27629188384214426,0.2621854420866617,0.24697501989927761
450,Hippowdon,Hippowdon,Base,Ground,None,525,108,112,118,68,72,47,4,False,525,True,90.0,95.0,99.33333333333333,47,112,118,0.47058823529411764,0.36470588235294116,0.5560975609756098,0.24,0.4151018651362984,Tank,Hippowdon,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.39982129560685015,0.38690567164189843,0.37426549950575433
451,Skorupi,Skorupi,Base,Poison,Bug,330,40,50,90,30,55,65,4,False,330,True,40.0,72.5,61.666666666666664,65,50,90,0.17647058823529413,0.25882352941176473,0.28048780487804875,0.34285714285714286,0.2511395777823324,Balanced,Skorupi,"('Bug', 'Poison')",1.1774999999999975,0.9134687726794949,0.2300000000000001,0.15000000000000008,0.257825370675453,0.2652388797364086,0.0,1.0947281713344317,0.40168776371308046,0.3309624204849641,0.26655745842640866,0.2930951547076155,0.28365103787876944
452,Drapion,Drapion,Base,Poison,Dark,500,70,90,110,60,75,95,4,False,500,True,75.0,92.5,85.0,95,90,110,0.38235294117647056,0.35294117647058826,0.451219512195122,0.5142857142857142,0.41515986882557904,Balanced,Drapion,"('Dark', 'Poison')",1.2593749999999964,1.140977442307193,0.2637499999999999,0.023749999999999997,0.05518945634266886,0.20922570016474465,0.07413509060955518,0.8764415156507414,0.5122362869198301,0.6342566323204146,0.4343062794738144,0.4900369427416522,0.4601504320787154
453,Croagunk,Croagunk,Base,Poison,Fighting,300,48,61,40,61,40,50,4,False,300,True,61.0,40.0,42.666666666666664,50,61,40,0.3,0.10588235294117647,0.14146341463414636,0.2571428571428571,0.21119184259069482,Balanced,Croagunk,"('Fighting', 'Poison')",1.341874999999998,0.8439346534414064,0.3587499999999994,0.10500000000000002,0.21252059308072485,0.32207578253706753,0.0,1.1849258649093906,0.6236286919831238,0.23826575127890948,0.4294514767932495,0.16773097769951215,0.2923500889871863
454,Toxicroak,Toxicroak,Base,Poison,Fighting,490,83,106,65,86,65,85,4,False,490,True,96.0,65.0,71.0,85,106,65,0.5058823529411764,0.2235294117647059,0.3487804878048781,0.45714285714285713,0.39412584546013524,Balanced,Toxicroak,"('Fighting', 'Poison')",1.341874999999998,0.8439346534414064,0.3587499999999994,0.10500000000000002,0.21252059308072485,0.32207578253706753,0.0,1.1849258649093906,0.6236286919831238,0.23826575127890948,0.5529808885579555,0.2607367165804304,0.42710367578776015
455,Carnivine,Carnivine,Base,Grass,None,454,74,100,72,90,72,46,4,False,454,True,95.0,72.0,72.66666666666667,46,100,72,0.5,0.2564705882352941,0.36097560975609766,0.2342857142857143,0.35816991186718594,Balanced,Carnivine,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.38135021097046445,0.29371311101738073,0.329522361616335
456,Finneon,Finneon,Base,Water,None,330,49,49,56,49,61,66,4,False,330,True,49.0,58.5,55.333333333333336,66,49,61,0.22941176470588234,0.19294117647058823,0.23414634146341465,0.3485714285714286,0.24507296577167453,Balanced,Finneon,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.2372251178952597,0.30175335082538923,0.27446271155718616
457,Lumineon,Lumineon,Base,Water,None,460,69,69,76,69,86,91,4,False,460,True,69.0,81.0,77.0,91,69,86,0.34705882352941175,0.2988235294117647,0.39268292682926836,0.49142857142857144,0.37299877023980327,Balanced,Lumineon,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.30781335318937736,0.3784463206962644,0.3663233387348865
458,Mantyke,Mantyke,Base,Water,Flying,345,45,20,50,60,120,50,4,False,345,True,40.0,85.0,71.66666666666667,50,60,120,0.17647058823529413,0.3176470588235294,0.35365853658536595,0.2571428571428571,0.2633367493338799,Balanced,Mantyke,"('Flying', 'Water')",1.451874999999997,1.0349531106083263,0.3937499999999994,0.00875,0.08896210873146623,0.29983525535420097,0.05518945634266886,0.9662273476112028,0.7721518987341776,0.4929144752474112,0.4147431124348475,0.39675689483354126,0.362996254395512
459,Snover,Snover,Base,Grass,Ice,334,60,62,50,62,60,40,4,False,334,True,62.0,55.0,56.666666666666664,40,62,60,0.3058823529411765,0.17647058823529413,0.24390243902439024,0.2,0.23995695839311335,Balanced,Snover,"('Grass', 'Ice')",1.5396874999999965,0.7438725484662614,0.45499999999999946,0.10500000000000004,0.37808896210873144,0.2784184514003295,0.0,1.3443163097199342,0.8907172995780592,0.10487190166124215,0.5398163315959297,0.16468907630294738,0.3313267992882232
460,Abomasnow,Abomasnow,Base,Grass,Ice,494,90,92,75,92,85,60,4,False,494,True,92.0,80.0,83.33333333333333,60,92,85,0.4823529411764706,0.29411764705882354,0.4390243902439025,0.3142857142857143,0.39301496208239395,Balanced,Abomasnow,"('Grass', 'Ice')",1.5396874999999965,0.7438725484662614,0.45499999999999946,0.10500000000000004,0.37808896210873144,0.2784184514003295,0.0,1.3443163097199342,0.8907172995780592,0.10487190166124215,0.6456986845371061,0.25464603469606073,0.4407683856788769
460,AbomasnowMega Abomasnow,Abomasnow,Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30,4,False,594,True,132.0,105.0,100.0,30,132,105,0.7176470588235294,0.4117647058823529,0.5609756097560976,0.14285714285714285,0.4948841975814716,Tank,Abomasnow (Mega Abomasnow),"('Grass', 'Ice')",1.5396874999999965,0.7438725484662614,0.45499999999999946,0.10500000000000004,0.37808896210873144,0.2784184514003295,0.0,1.3443163097199342,0.8907172995780592,0.10487190166124215,0.7868751551253415,0.3263103101623448,0.5083043561646322
461,Weavile,Weavile,Base,Dark,Ice,510,70,120,65,45,85,125,4,False,510,True,82.5,75.0,73.33333333333333,125,120,85,0.4264705882352941,0.27058823529411763,0.3658536585365854,0.6857142857142857,0.4272253535560566,DPS,Weavile,"('Dark', 'Ice')",1.4493749999999959,0.8101434761538109,0.4012499999999995,0.03875000000000001,0.27677100494233936,0.11120263591433277,0.07413509060955518,1.234349258649094,0.7687763713080158,0.19321837572524606,0.5633929014643828,0.26345664727718593,0.47133510065946027
462,Magnezone,Magnezone,Base,Electric,Steel,535,70,70,115,130,90,60,4,False,535,True,100.0,102.5,91.66666666666667,60,130,115,0.5294117647058824,0.4,0.5000000000000001,0.3142857142857143,0.44815126050420173,Heavy hitter,Magnezone,"('Electric', 'Steel')",1.332499999999996,1.1452830175562514,0.34124999999999966,0.07750000000000001,0.15156507413509063,0.6136738056013179,0.051070840197693576,0.8731466227347612,0.6109704641350199,0.6399964401870701,0.5620352444775374,0.5209985760748281,0.49547921683195084
463,Lickilicky,Lickilicky,Base,Normal,None,515,110,85,95,80,95,50,4,False,515,True,82.5,95.0,100.0,50,85,95,0.4264705882352941,0.36470588235294116,0.5609756097560976,0.2571428571428571,0.4040648698503792,Balanced,Lickilicky,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.25588235294117645,0.4433611141650815,0.33454243447498044
464,Rhyperior,Rhyperior,Base,Ground,Rock,535,115,140,130,55,55,40,4,False,535,True,97.5,92.5,100.0,40,140,130,0.5147058823529411,0.35294117647058826,0.5609756097560976,0.2,0.42057747489239605,Tank,Rhyperior,"('Ground', 'Rock')",1.5562499999999957,0.6652054790095564,0.4687499999999993,0.005,0.35255354200988465,0.31878088962108736,0.04118616144975288,1.5032948929159802,0.9130801687763704,0.0,0.6740555969223129,0.2637733142037303,0.4418408542639037
465,Tangrowth,Tangrowth,Base,Grass,None,535,100,100,125,110,50,50,4,False,535,True,105.0,87.5,91.66666666666667,50,110,125,0.5588235294117647,0.32941176470588235,0.5000000000000001,0.2571428571428571,0.4293697478991597,Tank,Tangrowth,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.41664432861752326,0.35399862034306223,0.37583420830623054
466,Electivire,Electivire,Base,Electric,None,540,75,123,67,95,85,95,4,False,540,True,109.0,76.0,75.66666666666667,95,123,85,0.5823529411764706,0.2752941176470588,0.3829268292682928,0.5142857142857142,0.4520895675343308,Heavy hitter,Electivire,"('Electric',)",1.0599999999999987,1.0279424206198797,0.2250000000000001,0.2787499999999998,0.05518945634266886,0.16474464579901152,0.0,0.972817133443163,0.24303797468354574,0.48356845033351176,0.4466269545793007,0.3855120286269485,0.4392606826928116
467,Magmortar,Magmortar,Base,Fire,None,540,75,95,67,125,95,83,4,False,540,True,110.0,81.0,79.0,83,125,95,0.5882352941176471,0.2988235294117647,0.4073170731707318,0.44571428571428573,0.45119450707112113,Heavy hitter,Magmortar,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.49235045917101017,0.3550897064797254,0.4380034145301327
468,Togekiss,Togekiss,Base,Fairy,Flying,545,85,50,95,120,115,80,4,False,545,True,85.0,105.0,98.33333333333333,80,120,115,0.4411764705882353,0.4117647058823529,0.5487804878048781,0.42857142857142855,0.4528233244517319,Heavy hitter,Togekiss,"('Fairy', 'Flying')",1.3524999999999963,1.0225310581247817,0.3324999999999997,0.04500000000000001,0.2116968698517298,0.2232289950576606,0.09637561779242174,0.9779654036243823,0.637974683544303,0.47635450580299155,0.5198957557706624,0.47185457133123965,0.4817238866611109
469,Yanmega,Yanmega,Base,Bug,Flying,515,86,76,86,116,56,95,4,False,515,True,96.0,71.0,76.0,95,116,86,0.5058823529411764,0.25176470588235295,0.38536585365853665,0.5142857142857142,0.4199303135888502,Heavy hitter,Yanmega,"('Bug', 'Flying')",1.3637499999999967,0.8507358086665777,0.3412499999999996,0.05500000000000002,0.25617792421746294,0.18121911037891267,0.05518945634266886,1.1754530477759475,0.653164556962025,0.2473324431854836,0.564795234549516,0.2833920877476511,0.4510681243252864
470,Leafeon,Leafeon,Base,Grass,None,525,65,110,130,60,65,95,4,False,525,True,85.0,97.5,86.66666666666667,95,110,130,0.4411764705882353,0.3764705882352941,0.46341463414634154,0.5142857142857142,0.444069481451117,Heavy hitter,Leafeon,"('Grass',)",1.0306249999999983,0.8784370469852222,0.20000000000000007,0.42874999999999935,0.27759472817133446,0.2784184514003295,0.0,1.13838550247117,0.20337552742616116,0.28426125674000846,0.34605609332340564,0.3613228671149417,0.39057257682436947
471,Glaceon,Glaceon,Base,Ice,None,525,65,60,110,130,95,65,4,False,525,True,95.0,102.5,90.0,65,130,110,0.5,0.4,0.48780487804878053,0.34285714285714286,0.4411324041811847,Heavy hitter,Glaceon,"('Ice',)",1.2209374999999973,0.8555320641024552,0.2937499999999999,0.26999999999999985,0.18451400329489293,0.03130148270181219,0.0,1.168863261943987,0.4603375527426162,0.25372638199478886,0.4841350210970465,0.36344177231011066,0.42028497218760097
472,Gliscor,Gliscor,Base,Ground,Flying,510,75,95,125,45,75,95,4,False,510,True,70.0,100.0,91.66666666666667,95,95,125,0.35294117647058826,0.38823529411764707,0.5000000000000001,0.5142857142857142,0.42344537815126054,Balanced,Gliscor,"('Flying', 'Ground')",1.5262499999999963,0.9762766375671894,0.4749999999999991,0.012499999999999999,0.13509060955518945,0.15403624382207579,0.09637561779242174,1.0242998352553543,0.8725738396624471,0.4146922489321769,0.5607942417473318,0.4267592525140472,0.49300513631869314
473,Mamoswine,Mamoswine,Base,Ice,Ground,530,110,130,80,70,60,80,4,False,530,True,100.0,70.0,83.33333333333333,80,130,80,0.5294117647058824,0.24705882352941178,0.4390243902439025,0.42857142857142855,0.420577987292478,Heavy hitter,Mamoswine,"('Ground', 'Ice')",1.6206249999999962,0.7986842098884194,0.526249999999999,0.00125,0.3187808896210873,0.051070840197693576,0.04118616144975288,1.2520593080724876,1.0,0.17794190676315355,0.7176470588235294,0.26740344850153114,0.49465227045945703
474,Porygon-Z,Porygon-Z,Base,Normal,None,535,85,80,70,135,75,90,4,False,535,True,107.5,72.5,76.66666666666667,90,135,75,0.5735294117647058,0.25882352941176473,0.39024390243902446,0.4857142857142857,0.44063281410125027,Heavy hitter,Porygon-Z,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.3441176470588235,0.3636193638064015,0.3856849329377802
